p_id,Sr_No,nationality,product_id,product_category,product_type,product_name,service_id,serviced_by,inclusions,service_description,visa_entry,visa_validity,visa_duration,min_no_of_hrs,max_no_of_hrs,airport,airport_code,arrival_terminal,departure_terminal,travel_type,city,country,country_code,supplier,supplier_status,rate_application,currency,adult_cost_price,adult_cost_tax,child_cost_price,child_cost_tax,child_defination_max,child_defination_min,child_free,group_size_min,group_size_max,group_price,group_price_tax,exceptions,Sales Cut Off,booking_cut_off,time_zone,service_charge_adult,total,service_tax_adult,service_charge_child,service_tax_child,service_tax_applicable_on,sales_cut_off,sales_cut_off_time_zone,cancellation_time,cancellation_charges,discount,discount_amount,output_price,important_notes,booking_type,gst_criteria,gst_base_amount,gst_rate,gst_rate_currency,total_sp,total_sp_with_gst,total_sp_usd,total_sp_usd_with_gst,total_sp_inr,total_sp_inr_with_gst,c_total_sp,c_total_sp_with_gst,c_total_sp_usd,c_total_sp_usd_with_gst,c_total_sp_inr,c_total_sp_inr_with_gst,buffet_meals,alcoholic_beverages,non_alcoholic_beverages,wifi,shower,smoking_zone,prayer_room,sleeping_pods,kids_play_area,fast_track_immigration,fast_track_security,porter,personal_assistance,lounge,child_free_2yrs,child_free_3yrs,child_free_5yrs,child_free_6yrs,is_active
324,81,All,3,Lounge,Transit,Lounge,0,Al Reem,"•	Comfortable seating
•	Buffet Meals
•	Select range of hot and cold beverages (alcoholic and non-alcoholic)
•	Hot shower facility
•	Business facilities
•	Complimentary Wi-Fi
•	Entertainment facility
•	Prayer Room
•	Wide range of reading material","Read, relax, stay connected to your business and enjoy a wide variety of buffet meals with the Lounge- Transit Service. A premium offering of Red Carpet Assist, this package is available at Terminal 1 of Abu Dhabi International Airport.",NA,null,NA,4,6,Abu Dhabi International Airport,AUH,1,1,,Abu Dhabi,UAE,ARE,Pearl Assist,Inactive,Per Person,AED,324,16.2,,,,,2,NA,NA,0,0,NA,24,"4
",48.6,0,,,,,26,"4
",,0,0,0,0,"• Booking cancellation requested 24hours prior to commencement of service - No Cancellation Charges
• Booking cancellation requested within 24 hours to commencement of service - Booking shall be Non-Refundable",Confirm,Location of Lounge,Total Selling Price ,0%,AED,340,340,93,93,6823,6823,,,,,,,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,
325,82,All,3,Lounge,Transit,Lounge,0,Al Dhabi,"•	Comfortable seating
•	Buffet Meals
•	Select range of hot and cold beverages (alcoholic and non-alcoholic)
•	Hot shower facility
•	Business facilities
•	Complimentary Wi-Fi
•	Children’s Play Room
•	Entertainment facility
•	Prayer Room
•	Wide range of reading material
•	Dedicated smoking room","A luxuriously crafted elite travel package, Lounge- Transit offers various services such as buffet meals, hot shower facility, complimentary wi-fi and other entertainment facilities, available at Terminal 3 of Abu Dhabi International Airport.",NA,null,NA,1,3,Abu Dhabi International Airport,AUH,3,3,,Abu Dhabi,UAE,ARE,Pearl Assist,Inactive,Per Person,AED,144,7.2,,,,,2,NA,NA,0,0,NA,24,"4
",21.6,0,,,,,26,"4
",,0,0,0,0,"• Booking cancellation requested 24hours prior to commencement of service - No Cancellation Charges
• Booking cancellation requested within 24 hours to commencement of service - Booking shall be Non-Refundable",Confirm,Location of Lounge,Total Selling Price ,0%,AED,151,151,42,42,3032,3032,,,,,,,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,
326,83,All,3,Lounge,Transit,Lounge,0,Al Dhabi,"•	Comfortable seating
•	Buffet Meals
•	Select range of hot and cold beverages (alcoholic and non-alcoholic)
•	Hot shower facility
•	Business facilities
•	Complimentary Wi-Fi
•	Children’s Play Room
•	Entertainment facility
•	Prayer Room
•	Wide range of reading material
•	Dedicated smoking room","Available at Terminal 3 of Abu Dhabi International Airport, Lounge- Transit is a luxuriously crafted elite travel plan which provides a multitude of facilities such as buffet meals, complimentary wi-fi, entertainment facilities and other facilities important for your business.",NA,null,NA,4,6,Abu Dhabi International Airport,AUH,3,3,,Abu Dhabi,UAE,ARE,Pearl Assist,Inactive,Per Person,AED,261,13.05,,,,,2,NA,NA,0,0,NA,24,"4
",39.15,0,,,,,26,"4
",,0,0,0,0,"• Booking cancellation requested 24hours prior to commencement of service - No Cancellation Charges
• Booking cancellation requested within 24 hours to commencement of service - Booking shall be Non-Refundable",Confirm,Location of Lounge,Total Selling Price ,0%,AED,274,274,75,75,5496,5496,,,,,,,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,
327,84,All,3,Lounge,Transit,Lounge,0,Al Reem,"•	Comfortable seating
•	Buffet Meals
•	Select range of hot and cold beverages (alcoholic and non-alcoholic)
•	Hot shower facility
•	Business facilities
•	Complimentary Wi-Fi
•	Entertainment facility
•	Prayer Room
•	Wide range of reading material","Available at Terminal 3 of Abu Dhabi International Airport, Lounge- Transit is the perfect solution to your travel needs. You can avail of various integrated services such as business facilities, complimentary wi-fi and entertainment facilities as a part of this premium package.",NA,null,NA,1,3,Abu Dhabi International Airport,AUH,3,3,,Abu Dhabi,UAE,ARE,Pearl Assist,Inactive,Per Person,AED,180,9,,,,,2,NA,NA,0,0,NA,24,"4
",27,0,,,,,26,"4
",,0,0,0,0,"• Booking cancellation requested 24hours prior to commencement of service - No Cancellation Charges
• Booking cancellation requested within 24 hours to commencement of service - Booking shall be Non-Refundable",Confirm,Location of Lounge,Total Selling Price ,0%,AED,189,189,52,52,3790,3790,,,,,,,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,
328,85,All,3,Lounge,Transit,Lounge,0,Al Reem,"•	Comfortable seating
•	Buffet Meals
•	Select range of hot and cold beverages (alcoholic and non-alcoholic)
•	Hot shower facility
•	Business facilities
•	Complimentary Wi-Fi
•	Entertainment facility
•	Prayer Room
•	Wide range of reading material","An incredible travel plan suited to perfection for your style and comfort, Lounge- Transit provides various services such as buffet meals, hot shower facilities and complimentary wi-fi. You can avail of this service at Terminal 3 of Abu Dhabi International Airport.",NA,null,NA,4,6,Abu Dhabi International Airport,AUH,3,3,,Abu Dhabi,UAE,ARE,Pearl Assist,Inactive,Per Person,AED,324,16.2,,,,,2,NA,NA,0,0,NA,24,"4
",48.6,0,,,,,26,"4
",,0,0,0,0,"• Booking cancellation requested 24hours prior to commencement of service - No Cancellation Charges
• Booking cancellation requested within 24 hours to commencement of service - Booking shall be Non-Refundable",Confirm,Location of Lounge,Total Selling Price ,0%,AED,340,340,93,93,6823,6823,,,,,,,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,
329,86,All,2,M&A,Departure,Platinum Plus,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone. </li>
<li>Dedicated Officer for assistance from curbside till the boarding gate. </li>
<li>Assistance with airline check-in process with dedicated porter assistance for check-in baggage (Max. 3 pieces) from curbside till airline check-in counters. </li>
<li>Guidance with the Security Check process. </li>
<li>Enjoy access (2 hours) to our partner’s lounge with snacks, food and non-alcoholic beverage. </li>
<li>Buggy service from our partner Lounge to the designated boarding gate (subject to the availability and location of boarding gate). </li></ul>",<p>Domestic travellers can avail of this premium and incredible travel service at Terminal 2 of Chhatrapati Shivaji International Airport. A few benefits of this service are porter assistance and lounge access for up to 2 hours.</p>,NA,null,NA,NA,NA,Chhatrapati Shivaji International Airport,BOM,,2,Domestic,Mumbai,India,IND,Pranaam,Active,Per Person,INR,2161,389,1513,272,3,11,2,NA,NA,0,0,NA,24,"5.5
",216.1,0,,151.3,,,26,"5.5
",,0,0,0,0,"<ul><li>Booking cancellation requested 84 hours prior to commencement of service - 3% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 84 hours to 60 hours prior to commencement of service - 10% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 60 hours to 36 hours prior to commencement of service - 50% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,18%,INR,2377,2805,38,45,2377,2805,1664,1964,26,31,1664,1964,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,
330,87,All,2,M&A,Departure,Platinum Plus,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone. </li>
<li>Dedicated Officer for assistance from curbside till the boarding gate. </li>
<li>Assistance with airline check-in process with dedicated porter assistance for check-in baggage (Max. 3 pieces) from curbside till airline check-in counters. </li>
<li>Guidance with the Security Check process. </li>
<li>Enjoy access (2 hours) to our partner’s lounge with snacks, food and non-alcoholic beverage. </li></ul>","<p>Domestic travellers can avail of this service at Terminal 1 of Chhatrapati Shivaji International Airport. Incredibly crafted to provide you with high-end services, the various benefits of this package are porter assistance and lounge access for up to 2 hours.</p>",NA,null,NA,NA,NA,Chhatrapati Shivaji International Airport,BOM,,1,Domestic,Mumbai,India,IND,Pranaam,Active,Per Person,INR,2161,389,1513,272,3,11,2,NA,NA,0,0,NA,24,"5.5
",216.1,0,,151.3,,,26,"5.5
",,0,0,0,0,"<ul><li>Booking cancellation requested 84 hours prior to commencement of service - 3% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 84 hours to 60 hours prior to commencement of service - 10% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 60 hours to 36 hours prior to commencement of service - 50% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,18%,INR,2377,2805,38,45,2377,2805,1664,1964,26,31,1664,1964,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,
331,88,All,2,M&A,Departure,Platinum Plus,0,NA,"<ul><li>Warm welcome by our officer at the curbside/car drop off zone. </li>
<li>Dedicated Officer for assistance from curbside till the boarding gate. </li>
<li>Assistance with airline check-in process with dedicated porter for check-in baggage (Max. 3 pieces per guest) from curbside till airline check-in counters. </li>
<li>Guidance through VIP/CIP lanes for Security Check. </li>
<li>Guidance with Immigration process. </li>
<li>Enjoy access to Pranaam Lounge with a scrumptious food and non-alcoholic beverages. </li>
<li>Private Buggy service from Pranaam Lounge to the designated boarding gate (subject to the availability and location of the gate). </li></ul>","<p>Available at Terminal 2 of Chhatrapati Shivaji International Airport, the M& A- Departure- Platinum Plus service is perfectly suited for international travellers. The various high-end benefits that are a part of this offering are lounge access and buggy service.</p>",NA,null,NA,NA,NA,Chhatrapati Shivaji International Airport,BOM,,2,International,Mumbai,India,IND,Pranaam,Active,Per Person,INR,4214,759,3484,627,3,11,2,NA,NA,0,0,NA,24,"5.5
",421.4,0,,348.4,,,26,"5.5
",,0,0,0,0,"<ul><li>Booking cancellation requested 84 hours prior to commencement of service - 3% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 84 hours to 60 hours prior to commencement of service - 10% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 60 hours to 36 hours prior to commencement of service - 50% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,18%,INR,4635,5470,74,87,4635,5470,3832,4522,61,72,3832,4522,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,
332,89,All,2,M&A,Departure,Platinum Plus Group,0,NA,"<ul><li>Warm welcome by our officer at the curbside/car drop off zone. </li>
<li>Dedicated Officer for assistance from curbside till the boarding gate. </li>
<li>Assistance with airline check-in process with dedicated porter for check-in baggage (Max. 3 pieces per guest) from curbside till airline check-in counters. </li>
<li>Guidance through VIP/CIP lanes for Security Check. </li>
<li>Guidance with Immigration process. </li>
<li>Enjoy access to Pranaam Lounge with a scrumptious food and non-alcoholic beverages. </li>
<li>Private Buggy service from Pranaam Lounge to the designated boarding gate (subject to the availability and location of the gate). </li></ul>","<p>A group of 5 international travellers can avail of this luxuriously crafted service at Terminal 2 of Chhatrapati Shivaji International Airport. The various benefits that this offering provides are immigration assistance, private buggy service and lounge access.</p>",NA,null,NA,NA,NA,Chhatrapati Shivaji International Airport,BOM,,2,International,Mumbai,India,IND,Pranaam,Active,Group,INR,16856,3034,NA,NA,3,11,2,5,5,0,0,NA,24,"5.5
",1685.6,0,,,,,26,"5.5
",,0,0,0,0,"<ul><li>Booking cancellation requested 84 hours prior to commencement of service - 3% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 84 hours to 60 hours prior to commencement of service - 10% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 60 hours to 36 hours prior to commencement of service - 50% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,18%,INR,16856,19890,268,316,16856,19890,,,,,,,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,
333,90,All,2,M&A,Departure,Platinum Plus Group,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone. </li>
<li>Dedicated Officer for assistance from curbside till the boarding gate. </li>
<li>Assistance with airline check-in process with dedicated porter assistance for check-in baggage (Max. 3 pieces) from curbside till airline check-in counters. </li>
<li>Guidance with the Security Check process. </li>
<li>Enjoy access (2 hours) to our partner’s lounge with snacks, food and non-alcoholic beverage. </li>
<li>Buggy service from our partner Lounge to the designated boarding gate (subject to the availability and location of boarding gate). </li></ul>","<p>A group of 5 domestic travellers can avail of this beautifully crafted service at Terminal 2 of Chhatrapati Shivaji International Airport. Lounge access, buggy service and porter assistance are a few offerings of this package.</p>",NA,null,NA,NA,NA,Chhatrapati Shivaji International Airport,BOM,,2,Domestic,Mumbai,India,IND,Pranaam,Active,Group,INR,8644,1556,NA,NA,3,11,2,5,5,0,0,NA,24,"5.5
",864.4,0,,,,,26,"5.5
",,0,0,0,0,"<ul><li>Booking cancellation requested 84 hours prior to commencement of service - 3% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 84 hours to 60 hours prior to commencement of service - 10% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 60 hours to 36 hours prior to commencement of service - 50% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,18%,INR,8644,10200,137,162,8644,10200,,,,,,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,
334,91,All,2,M&A,Departure,Platinum Plus Group,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone. </li>
<li>Dedicated Officer for assistance from curbside till the boarding gate. </li>
<li>Assistance with airline check-in process with dedicated porter assistance for check-in baggage (Max. 3 pieces) from curbside till airline check-in counters. </li>
<li>Guidance with the Security Check process.</li></ul>","<p>Perfectly suited for a group of 5 domestic travellers, M&A- Departure- Platinum Plus Group is available at Terminal 1 of Chhatrapati Shivaji International Airport. The various perks that this package offers are buggy service, lounge access and porter assistance.</p>",NA,null,NA,NA,NA,Chhatrapati Shivaji International Airport,BOM,,1,Domestic,Mumbai,India,IND,Pranaam,Active,Group,INR,8644,1556,NA,NA,3,11,2,5,5,0,0,NA,24,"5.5
",864.4,0,,,,,26,"5.5
",,0,0,0,0,"<ul><li>Booking cancellation requested 84 hours prior to commencement of service - 3% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 84 hours to 60 hours prior to commencement of service - 10% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 60 hours to 36 hours prior to commencement of service - 50% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,18%,INR,8644,10200,137,162,8644,10200,,,,,,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,
335,92,All,2,M&A,Departure,Platinum,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process with dedicated porter assistance for check-in baggage (Max. 3 pieces) from curbside till airline check-in counters.</li>
<li>Guidance with the Security Check process.</li>
<li>Dedicated personal buggy service to the designated boarding gate (Subject to the availability and location of boarding gate). </li></ul>","<p>Available at Terminal 2 of Chhatrapati Shivaji International Airport, M&A- Departure- Platinum is perfectly crafted for domestic travel. The various services that are a part of this offering are buggy service, porter assistance and check-in assistance.</p>",NA,null,NA,NA,NA,Chhatrapati Shivaji International Airport,BOM,,2,Domestic,Mumbai,India,IND,Pranaam,Active,Per Person,INR,1621,292,1153,208,3,11,2,NA,NA,0,0,NA,24,"5.5
",162.1,0,,115.3,,,26,"5.5
",,0,0,0,0,"<ul><li>Booking cancellation requested 84 hours prior to commencement of service - 3% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 84 hours to 60 hours prior to commencement of service - 10% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested between 60 hours to 36 hours prior to commencement of service - 50% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,18%,INR,1783,2104,28,33,1783,2104,1268,1497,20,24,1268,1497,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,
